AHD,NAPKAN ENTERPRISES USA INC,4827 NORTH SHERIDAN ROAD  # 611,,CHICAGO,IL,60640,3123629844,Importer
AHE,"WORLD BROKER PUERTO RICO, INC.","PMB 131, EL CENTRO 1 LOCAL 15-B",500 MUNOZ RIVERA AVENUE,SAN JUAN,PR,00918,7877250432,Broker
AHF,SHINY ENTERPRISES,556 W POTTER STREET,,WOOD DALE,IL,60191,6306168113,Importer
AHG,ADDUCAM INTERNATIONAL LLC,603 N COLUMBINE AVENUE,,LOMBARD,IL,60148,6302020464,Importer
AHH,P & S ENTERPRISES LLC,6650 BIRD CLIFF WAY,BOX 476 NIWOT CO 80544,LONGMONT,CO,80503,3036529130,Importer
AHJ,ADVANCED FARM TECHNOLOGY COMPANY,3917 MEETING HOUSE ROAD,,VIRGINIA BEACH,VA,23455,7573187613,Importer
AHK,JOHN ARTHUR,121 EAST TEMPERANCE STREET  UNIT A,,ELLETTSVILLE,IN,474290000,8128768887,Importer
AHL,VACLAV KABOUREK,12300 SHERMAN WAY # C15,,NORTH HOLLYWOOD,CA,91605,8187646304,Importer
AHM,CASE WINDOW AND DOOR LLC,301 GREEN STREET,,SCHENECTADY,NY,12305,5183470614,Importer
AHN,KLAUS GOETTEL,14640 B INDUSTRY CIRCLE,,LA MIRADA,CA,90638,7145225151,Importer
AHP,J C MANUFACTURING INC,AVENUE SAN CRISTOBAL  SM BUILDING,1ST FLOOR  COTTO LAUREL,PONCE,PR,00780,7878402749,Importer
AHQ,WILLIAM L INDREBOE II,30 FIELDBROOK PLACE,,MORAGA,CA,94566,9256311641,Broker
AHR,BRAZILIAN TOBACCO ASSOCIATION INC,6799 NW 87 AVENUE,,MIAMI,FL,33178,3055944666,Importer
AHS,HOSA INTERNATIONAL,1617 NW 84 AVENUE,,MIAMI,FL,33126,3054709991,Importer
AHT,CARLISLE TIRE AND WHEEL,2701 N 98 STREET,,EDWARDSVILLE,KS,66111,9136671043,Importer
AHU,JEA R. GACKOWSKI,615 MACON ROAD,,MCDONOUGH,GA,30253,7709573981,Broker
AHV,"CUSTOMS ASSOCIATED SERVICES, INC.",7075 S. PLUMER AVENUE  # 5,,TUCSON,AZ,85706,5205738399,Broker
AHW,MICHAEL H MCQUATE,"1941 WILLIAMS ROAD, UNIT 3B",,COLUMBUS,OH,43207,6147383887,Broker
AHX,JORGE BAZAN,1202 DEL MAR BOULEVARD,,LAREDO,TX,780450000,9567911851,Broker
AHY,SENSIENT FLAVORS CANADA INC,7200 WEST CREDIT AVENUE,"MISSISSAUGA, ONTARIO    L5N 5N1",CANADA,CA,902001000,9058260801,Importer
AHZ,IMPORTEX INTERNATIONAL INC,525 GENERAL MUHLENBERG ROAD,,KING OF PRUSSIA,PA,194060000,6103378363,Importer
AH0,JULIA ERTLER,190 OLD HIGGINS ROAD,,DES PLAINES,IL,600180000,7085291117,Broker
AH1,HUMBERT ALDAMUY JR,67-14 BURNS STREET,,FOREST HILLS,NY,113750000,2017776686,Broker
AH2,NEW YORK FORWARDING INC,114 LIBERTY STREET,,NEW YORK,NY,100060000,2124069300,Broker
AH3,ALOMAR TRANSPORT & IMPORT INC,150-30  132 ND AVENUE,,JAMAICA,NY,115500000,7184817070,Broker
AH4,RITA MARION ALLEN,DBA BONAIRE,11222 LA CIENEGA BLVD  #160,INGLEWOOD,CA,903040000,2134178444,Broker
AH5,B AND A BROKERS INC,LOGAN OFFICE CENTER,ONE HARBORSIDE DRIVE,EAST BOSTON,MA,02128,6175610442,Broker
AH6,SCAC CALIFORNIA INC,9133 LA CIENEGA BLVD,,INGLEWOOD,CA,903010000,2134100052,Broker
AH7,ALLEN D COHEN,5252 ARGOSY DRIVE,,HUNTINGTON BEAC,CA,926460000,7148982119,Broker
AH8,VERNON R MARTIN,2310 BROENING HIGHWAY,SUITE 130,BALTIMORE,MD,212240000,3016330550,Broker
AH9,MICHAEL J ELLIOTT,DBA AMBASSADOR BROKERS,182 FORBES ROAD  SUITE 225,BRAINTREE,MA,021840000,6178435167,Broker
AJA,KAIROS LOGISTICS INC,"14623 HAWTHORNE BOULEVARD, UNIT 403",,LAWNDALE,CA,902600000,3102192717,Broker
AJB,E & J GALLO WINERY,600 YOSEMITE BOULEVARD,PO BOX 1130,MODESTO,CA,953530000,2093414103,Importer
AJC,"NEW LINE FABRICS, INC",151 JAMES WAY,,SOUTHAMPTON,PA,189660000,2153229622,Importer
AJD,PATTAMON ORCHID IMPORT AND EXPORT,12242 1/2 VENTURA BLVD,,STUDIO CITY,CA,91604,8187603899,Importer
AJE,ELEGANT WHOLESALE,744 SAN JULIAN,,LOS ANGELES,CA,90014,2136292465,Importer
AJF,MARLIN ASPHALT LTD,P O  BOX 9606,,CORPUS CHRISTI,TX,784699606,3612896762,Importer
AJG,GOLDWEAR WJ INC,404 W 7 STREET  # 306,,LOS ANGELES,CA,90014,2136235360,Importer
AJH,"GLOBAL DISPATCH SERVICES, INC.","7100 SAN BERNARDO AVENUE, UNIT 305",,LAREDO,TX,780450000,9567255900,Broker
AJJ,WILLIAM J. GRUENEWALD,150 HERON BAY CIRCLE,,LAKE MARY,FL,327463244,4073231397,Broker
AJK,LISA DUGGINS-ROGERS,19181 TARA LANE,,PENN VALLEY,CA,95946,5302632652,Broker
AJL,RM CUSTOMHOUSE BROKERS INC.,301 NORTH CONCEPCION STREET,,EL PASO,TX,799050000,9157781216,Broker
AJM,ALEJANDRO R. ZAMUDIO,4401 SAN FRANCISCO STREET,,LAREDO,TX,78041,9567220811,Broker
AJN,JOHN C. SCHAFER,8643 NORTHRIDGE LOOP,,LAREDO,TX,78045,9567170139,Broker
AJP,SHANNON IMPORTS,5734 W. 95TH STREET,,OAK LAWN,IL,60453,7084247055,Importer
AJQ,ARTHUR C VOGT,"1645 WEST REPUBLIC ROAD, UNIT B-2",,SPRINGFIELD,MO,658070000,4178239800,Broker
AJR,YAMATO TRANSPORT USA INC,920 NORTH DILLON DRIVE,,WOOD DALE,IL,601910000,6305958114,Broker
AJS,JUANITA V ORTEGA,1602 MAIN AVENUE,,LAREDO,TX,780450000,9567275255,Broker
AJT,CLEOPHUS D JACKSON,"413 EAST 114TH STREET, UNIT 1B",,NEW YORK,NY,10029,2124106488,Importer
AJU,JUAN DE DIOS GONZALEZ GARCIA III,"1330 EAST HILLSIDE ROAD, UNIT 11",,LAREDO,TX,780450000,9562378199,Broker
AJV,AM EXPRESS INC,"3340 B GREENS ROAD, UNIT 400",,HOUSTON,TX,77032,2815903600,Broker
AJW,SMITH AIR INC,3201 IGLOO ROAD,,HOUSTON,TX,770320000,2812307900,Broker
AJX,SPENCER'S INCORPORATED,PO BOX 988,,MOUNT AIRY,NC,270300000,3368695097,Importer
AJY,GLOBAL LGSTCS & CUSTMS CHRLSTN INC,925 TROWMAN LANE,,MT PLEASANT,SC,294640000,8432133201,Broker
AJZ,SHERI ORTIZ,2220 OTAY LAKES ROAD,# 502 PMB 426,CHULA VISTA,CA,91915,6196611626,Broker
AJ0,ROLAND J THOMPSON,247 UTAH AVENUE,,S SAN FRANCISCO,CA,940800000,4158716991,Broker
AJ1,DAVID Y KIM,DBA DELTA EXPRESS CUSTOMHOUSE BROKE,5250 W CENTURY BLVD  #300,LOS ANGELES,CA,900450000,3103371100,Broker
AJ2,JAMES E ULLMANN,P O BOX 702,,MAHOPAC,NY,105410000,2127321470,Broker
AJ3,LAURA LEE HAGER,16225 SOUTH BROADWAY,,GARDENA,CA,902480000,2137691844,Broker
AJ4,LAVONE W MCCLELLAN,DBA ACTS CUSTOMS BROKERS,18500 LEE ROAD  SUITE J,HUMBLE,TX,773380000,7134468664,Broker
AJ5,GENE YEEPING PAI,DBA ALOHA CUSTOMS SERVICE,11223 ELOISE STREET,CERRITOS,CA,907010000,2138606597,Broker
AJ6,MARUBENI TRANSPORT SERVICE CORP,444 WEST OCEAN BLVD,SUITE 1504,LONG BEACH,CA,90802,2134360261,Broker
AJ7,DEPENDABLE INTERNATIONAL SERVICES,243 WEST CAUSEWAY APPROACH,,MANDEVILLE,LA,70448,5047273478,Broker
AJ8,DANIEL MARK OGDEN,900 CHATEAU PLAZA,2515 MCKINNEY AVENUE,DALLAS,TX,752010000,2148712922,Broker
AKA,DETROIT REGIONAL DISTRIBUTION CNTR,17801 DIX,,MELVINDALE,MI,48122,3133866430,Importer
AKB,SCOTT THOMAS BAILEY,176 SALISBURY,,GOLETA,CA,931170000,8059687022,Broker
AKC,LIVADIA INC,1540 N. HIGHLAND AVENUE  # 108,,LOS ANGELES,CA,90028,3239628044,Importer
AKE,JAY J. RUDMAN,22214 HIGHLAND KNOLLS,,KATY,TX,77450,2813956633,Broker
AKF,BARBARA A. FREDRICK,9741 E 56 STREET NORTH,,TULSA,OK,74117,4058369115,Broker
AKG,MARIA ALDONSA ABREGO,16920 SOUTH AVALON BLVD,,CARSON,CA,90746,3104361368,Broker
AKH,PAMELA C. BERRY,8498 FAMINGTON BLVD,,GERMANTOWN,TN,38139,9017537287,Broker
AKJ,RAISA KATRASHEVSKY,58 PINE HILL LANE,,DIX HILLS,NY,11746,5168102213,Broker
AKK,"INTERNATIONAL TRADE CONSULTANTS, INC.",9551 WILLIAM AIKEN ROAD,,LADSON,SC,29456,8438327348,Broker
AKL,CHOICE FLOWERS INC,754 WALL STREET  SUITE 36,,LOS ANGELES,CA,90014,2134894879,Importer
AKM,RAUL FIGUEROA,140 INDUSTRIAL BLVD  SUITE A,,EAGLE PASS,TX,78852,8307735000,Broker
AKN,FERNANDO L LOZANO BOTELLO,299 S MONROE STREET,,EAGLE PASS,TX,78852,8307738704,Broker
AKP,SUNBEAM PRODUCTS INC,115 JOHNSON BLVD,,DEL RIO,TX,78840,9565465335,Importer
AKQ,PASCALE MARTELLY,10071 SW 137 PLACE,,MIAMI,FL,33183,3053827155,Broker
AKR,VINTAGE CELLARS IMPORTS OF PA INC,2700 S 73 STREET,,PHILADELPHIA,PA,19153,2153652863,Importer
AKS,STEVEN A. FIKE,2257 FILBERT STREET,,SAN FRANCISCO,CA,94123,4154070564,Broker
AKT,JUDY ANN HIRST,182-16 149 ROAD,,JAMAICA,NY,11413,7187239087,Broker
AKU,ALLPORTS INCORPORATED,6333 N.E. 112TH AVENUE,,PORTLAND,OR,972200000,5032519109,Broker
AKV,COLIN WILLIAMSON,8169 NORTH SHALL DRIVE,,MECHANICSVILLE,VA,23111,8047792584,Broker
AKX,ROHA (USA) LLC,25 CASSENS COURT,,FENTON,MO,63026,6363059558,Importer
AKY,GEMINI INTERNATIONAL INC.,990 LONE OAK ROAD,SUITE 162,EAGAN,MN,55121,6514548630,Broker
AKZ,FLORAL INTERTRADE INC,5600 AVENIDA ENCINAS # 40,,CARLSBAD,CA,92008,7604312942,Importer
AK0,ANDREW J KEARNEY,8249 NW 36TH STREET,SUITE 112,MIAMI,FL,331660000,3055910266,Broker
AK1,SHIPS-SPED CUSTOMS BROKERS INC,7972 NW 14TH STREET,,MIAMI,FL,331260000,3053544719,Broker
AK2,LINDA JOAN JEAMBERT,DBA COASTLINE CUSTOMS BROKERAGE,129 RICHMOND STREET,EL SEGUNDO,CA,902450000,3103641266,Broker
AK3,SERVICE TRANSPORTATION INC,125 NORTH SIXTH ST.,,PAYETTE,ID,836610000,2086422594,Broker
AK5,TH KELLY INTERNATIONAL INC,1160 CHERRY AVENUE,,SAN BRUNO,CA,940660000,4158738338,Broker
AK7,VINCENT S TROVATO,40 E LOCUST STREET,,CENTRAL ISLAND,NY,117220000,5162343765,Broker
AK8,ADCO INTERNATIONAL TRADE SERVICES,1015 JUAREZ,SUITE 110,LAREDO,TX,780400000,5127912326,Broker
AK9,AMERICAN WORLD CARGO INC,167-10 SOUTH CONDUIT AVENUE,UNIT 203,JAMAICA,NY,11434,7184418698,Broker
ALA,JAIME MADURO SANTANA,ROAD 165 KM 2.4  BLDG 1  DOOR 10,PUEBLO VIEJO,GUAYNABO,PR,00965,7872610110,Broker
ALB,PETER WITTWER NORTH AMERICA INC SA,760 MCARDLE DRIVE,SUITE A,CRYSTAL LAKE,IL,60014,8154798917,Broker
ALC,INTEC INC,5255 NW 159 STREET,,MIAMI,FL,33014,3059085338,Importer
ALD,WHITE MOUNTAIN MUSHROOM CO.,373 SCARBORO ROAD,PO BOX 57,FREEDOM,NH,03836,6035396291,Importer
ALE,CARLOS E SERRANO,7901 NW 67 STREET,,MIAMI,FL,33166,3055940415,Broker
ALF,ARTISAN GRANITE,41 VINE STREET,,EAST GREENWICH,RI,02818,4012191521,Importer
ALG,DAVID FRANCIS DOUCETTE,5 DIAB LANE,,COHASSET,MA,02025,7812238529,Broker
ALH,HURRICANE POWER INC,1590 NW 108 AVENUE,,MIAMI,FL,33172,3055947855,Importer
ALJ,MAUREEN SINGH,2929 NW 73 STREET,,MIAMI,FL,33147,3058364393,Broker
ALK,JACK RYAN AND ASSOCIATES INC,9433 NEWCASTLE ROAD,,WOODBURY,MN,55125,6513307854,Broker
ALL,THE PERISHABLE SPECIALIST INC,8390 NW 53 STREET,SUITE 210,MIAMI,FL,33166,3054779906,Broker
ALM,GHEDI INTERNATIONAL INC,8002 BURLESON ROAD,,AUSTIN,TX,78744,5123853706,Broker
ALN,CORONET BROKERS CORPORATION,CARGO BLDG 80  UNIT 2M,JFK INTERNATIONAL AIRPORT,JAMAICA,NY,11430,0000000000,Broker
ALP,ANDRO-SIERRA INTERNATIONAL INC,2571 BUSSE ROAD,UNIT 310,ELK GROVE VLLGE,IL,60007,8476160075,Broker
ALQ,NEW SENSOR CORPORATION,32-33 47 AVENUE,,LONG ISLAND CTY,NY,11101,7189378300,Importer
ALR,ANDREW CRAIG PEARLSTEIN,167-10 SOUTH CONDUIT AVENUE,SUITE 108,JAMAICA,NY,11434,7187124304,Broker
ALS,JAMES C PARK,145-34 157 STREET,,JAMAICA,NY,11434,7185272111,Broker
ALT,TEODORO ESCONTRIAS,CASSELL STREET,LAFAYETTE & HIGHWAY 67,PRESIDIO,TX,79845,9157787887,Broker
ALU,CORNING CABLE SYSTEMS,800 17 STREET NW,PO BOX 489,HICKORY,NC,28603,8289015014,Importer
ALV,RAMSONS WHOLESALE,2826 COLONY DRIVE,,EAST LANSING,MI,488232315,5197913718,Importer
ALW,OSCAR H VILDOSOLA,2105 SULPHUR SPRINGS,,DOUGLAS,AZ,85607,5203648668,Broker
ALX,TOTAL FREIGHT LOGISTICS INTL LLC,3205 PORT OF TACOMA RD,,TACOMA,WA,984213602,2539266855,Broker
ALY,TILE INTERNATIONAL INC,1190 STIRLING ROAD,PO BOX 396,DANIA BEACH,FL,33304,9549207445,Importer
ALZ,US BIO-TECHNOLGIES INC,1264 DIMITY COURT,,POTTSTOWN,PA,19465,6104959400,Importer
AL0,ALLFREIGHT IMPORT-EXPORT,45 RAVENNA AVENUE,,SALEM,MA,019700000,6175678404,Broker
AL1,WILSON BALLARD,200 N 12TH STREET,SUITE 102,EDINBURG,TX,785390000,5123810111,Broker
AL2,IFS CUSTOMS BROKERS INC,611 N ROUTE 83,,BENSENVILLE,IL,601060000,7085957207,Broker
AL3,WORLD COMMERCE SERVICE INC CALIFORN,"110 PINE AVENUE, SUITE 234",,LONG BEACH,CA,908020000,3108322266,Broker
AL4,KENNETH B HATCHER,P O BOX 2103,,WILMINGTON,NC,284020000,9197630505,Broker
AL5,JOSE A GONZALEZ,6555 NW 36TH STREET    #220,,MIAMI,FL,331660000,3058234478,Broker
AL6,DEMARK CUSTOMS BROKER INC,7925 NORTHWEST 21ST STREET,,MIAMI,FL,331260000,3055918080,Broker
AL7,KAREN PRESLEY,DBA FREE TRADE INTERNATIONAL,4190 BONITA ROAD   SUITE 205A,BONITA,CA,919020000,6194706484,Broker
AL8,RAUL JOSE ROCH,DBA JMR CARGO EXPRESS,"10053 INTERNATIONAL ROAD, SUITE 22",LOS ANGELES,CA,900450000,2137766361,Broker
AL9,AMERICAN WORLD CARGO,2405 AIR PARK ROAD,,NORTH CHARLESTO,SC,294180000,8037476040,Broker
AMA,HYUNDAI MOTOR AMERICA,10550 TALBERT AVENUE,,FOUNTAIN VALLEY,CA,92708,7149653411,Importer
AMB,TALBOT H SELBY,2125 BATTLEFIELD RUN COURT,,RICHMOND,VA,23231,8047957811,Broker
AMC,KATHLEEN R CARLTON,9171 VINEYARD LAKE DRIVE,,PLANTATION,FL,33324,9544760677,Broker
AMD,HORD INTERNATIONAL INC,1203 ROCKY CREEK DRIVE,,PFLUGERVILLE,TX,78660,5122518011,Broker
AME,JOHN ARTHUR HANSON,2905A SEPULVEDA BLVD.  # 303,,MANHATTAN BEACH,CA,902662729,3107273282,Broker
AMF,KIMBERLY LATIMORE,579 NAVARRE DRIVE,,STONE MOUNTAIN,GA,30087,7704130941,Broker
AMG,CONCEPT BROKERAGE INC,2402 NW 72 AVENUE,,MIAMI,FL,33122,3055991488,Broker
AMH,WORLDWIDE CUSTOMS BROKER & LOG.CORP,213 WEST VILLAGE BLVD.,SUITE 1,LAREDO,TX,78045,9567539215,Broker
AMJ,"INTERNATIONAL EXPRESS BROKERS, INC.",8116 PURTZER DRIVE,,LAREDO,TX,78045,9567234768,Broker
AMK,"NINFA SANCHEZ, CHB",135 SALEM DRIVE,,LAREDO,TX,78045,9567444912,Broker
AML,"TAYLOR MADE GOLF, INC.",5545 FERMI COURT,,CARLSBAD,CA,92008,7609186058,Importer
AMM,TRIWAYS IMPORT SERVICES INC,9280 NW 12 STREET,,MIAMI,FL,33172,3057188822,Broker
AMN,ARGILIO MARTINEZ RODRIGUEZ,7252 NW 25 STREET,,MIAMI,FL,33122,7864183155,Broker
AMP,QUALITY TUBING DIV VARCO LP,10303 SHELDON ROAD,,HOUSTON,TX,770491254,2814560751,Importer
AMQ,FREIGHT BROKERS GLOBAL SERVICES INC,205 MEADOW ROAD,,EDSION,NJ,08817,7328199865,Broker
AMR,DESERT DESIGNS,203 RHYL LANE,,BALA CYNWYD,PA,19004,2152325222,Importer
AMT,FNS CUSTOMS BROKERS INC,475 WEST APRA STREET,,DOMINGUEZ HILLS,CA,90220,3106053030,Broker
AMU,FREIGHT SAVERS SHIPPING CO LTD,85 ORIENT WAY,,RUTHERFORD,NJ,07070,2018961118,Broker
AMV,WAI KWAN TAM MUTTO,1110 NW 14 STREET,,GRAND PRAIRIE,TX,75050,9722622133,Broker
AMW,IESS LTD,3925 HARDWOOD LANE,,PORTSMOUTH,VA,237031942,7576861400,Broker
AMX,PATRIOT TIMBER PRODUCTS INTL INC,4605 DUNDAS DRIVE,SUITE F,GREENSBORO,NC,274071628,3362997755,Importer
AMY,CPU OPTIONS INC,9401 73 AVENUE NORTH,,BROOKLYN PARK,MN,55428,7635379500,Importer
AMZ,JOHN NEWSOME,9675 FERNWOOD DRIVE,,OLMSTEAD FALLS,OH,44138,4402350326,Broker
AM0,HLM CARGO CLEARANCE BROKERS INC,5419 NORTHWEST 74TH AVENUE,,MIAMI,FL,331660000,3058882181,Broker
AM1,CUSTOMS SERVICES INC,19610 N W 88TH COURT,,MIAMI,FL,331660000,3055925715,Broker
AM2,MG OTERO COMPANY INC,"111 WEST LEMON AVENUE, UNIT 250",,MONROVIA,CA,910160000,8183057676,Broker
AM3,CAROLE C LELAND,244 WEST VALLEY AVE.H,SUITE 205,BIRMINGHAM,AL,35202,2053282343,Broker
AM4,GUILLERMO LIZARRAGA,DBA L AND V INTERNATIONAL,2225 AVENUE COSTA ESTE   SUITE 1300,SAN DIEGO,CA,921730000,6196616155,Broker
AM5,ETB CORPORATION,156-09 ROCKAWAY BOULEVARD,,JAMAICA,NY,114340000,5168676800,Broker
AM6,FREDRICK MATALEVICH,147-45 FARMERS BLVD,THIS FILER CODE SHOULD NOT BE USED,JAMAICA,NY,114340000,7189177931,Broker
AM7,JOHN R SOARES AND COMPANY,2227 SOUTH GARNET ST,SUITE 109,TULSA,OK,741290000,9184388888,Broker
AM8,TSUYOSHI NAKAMURA,917 WEST SPRUCE STREET,,INGLEWOOD,CA,903010000,3105682155,Broker
AM9,LAURA TUCCIARONE,259-54 148TH AVENUE,,ROSEDALE,NY,11422,7185253730,Broker
ANA,POTTS MCCANLESS & MCCANLESS,10304 I 10 EAST,SUITE 309,HOUSTON,TX,77029,7136761414,Broker
ANB,ANGEL WONG,6955 NW 52 STREET,SUITE 201A,MIAMI,FL,33166,3055992500,Broker
ANC,VIMISA INC,2315 NW 107 AVENUE,,MIAMI,FL,33172,7864025923,Importer
AND,ALBA F IBARROLA,841 N INDUSTRIAL PARK AVE,,NOGALES,AZ,85621,5209801507,Broker
ANE,JEFFREY CROSS,806 PINERIDGE DRIVE,,OAKDALE,PA,15071,7246957567,Broker
ANF,CHADWICKS OF BOSTON INC,35 UNITED DRIVE,,W BRIDGEWATER,MA,023791037,5088352548,Importer
ANG,MARTHA DAVILA,25 SAM PERL BLVD,,BROWNSVILLE,TX,78520,9564537135,Broker
ANH,GALLERIA AFRICANA,3346 S CALLUMET AVENUE,,CHICAGO,IL,60616,3129531355,Importer
ANJ,RICHARD H YING,147 39 175 STREET  SUITE 215,,JAMAICA,NY,11434,7182448899,Broker
ANK,INTRADECO APPAREL INC,7300 BIRD ROAD,SUITE 200,MIAMI,FL,33155,3052646022,Importer
ANL,WORLD WIDE DUTY FREE LTD,1314-16 S HOWARD STREET,SUITE 100,PHILADELPHIA,PA,19147,2154683296,Importer
ANM,CAROLYN MCKEOWN HINOJOSA,1809 FARRAGUT STREET,,LAREDO,TX,78040,9567230872,Broker
ANN,MARIA YOUNGJUK KIM,333 PIERCE ROAD,SUITE 150,ITASCA,IL,60143,6307350145,Broker
ANP,FRANK SEUNG NOAH,1145 WEST WALNUT STREET,,COMPTON,CA,90220,3107630489,Broker
ANQ,TEAM CUSTOMS BROKERAGE INC,325 AIRFREIGHT BLVD,SUITE 4,NASHVILLE,TN,37217,6153607333,Broker
ANR,RAYMOND KIM,180 EAST SELANDIA LANE,SUITE 200,CARSON,CA,90746,3103236100,Broker
ANS,BLAIR CORPORATION,220 HICKORY STREET,,WARREN,PA,16365,8147266353,Importer
ANT,NATIONAL HOSIERY SALES INC,10500 NW 29 TERRACE,,MIAMI,FL,33172,3056330787,Importer
ANU,ILLINOIS TOOL WORKS INC,3600 WEST LAKE AVENUE,,GLENVIEW,IL,60025,2035741800,Importer
ANV,MECOR INC,600 CORPORATE CIRCLE  SUITE H,,GOLDEN,CO,80401,3032162489,Importer
ANW,BLYTH INC,999EAST TOUHY AVENUE,,DES PLAINES,IL,60018,8477955819,Importer
ANX,GERARDO SANCHEZ,1810 ALDERETE LANE,,DEL RIO,TX,78841,8307680627,Broker
ANY,JORGE N LARRALDE,22251 MINES ROAD,,LAREDO,TX,78045,9567122436,Broker
ANZ,BRYAN AGABASHIAN,2102 FIVE MILE,,MISSION,TX,78572,9567937755,Importer
AN0,NEWS COURIER INC,3785 NW 82ND AVENUE,SUITE 212,MIAMI,FL,331660000,3054776397,Broker
AN1,WORLD ASIA LOGISTICS INC,240 LAWRENCE AVENUE,,S SAN FRANCISCO,CA,940800000,6507370800,Broker
AN2,RICARDO M VALENCIA,1124 NORTH DAVID DRIVE,,NOGALES,AZ,85621,6022874201,Broker
AN3,HENRY ORTIZ,3840 WALNUT HOLLOW,,MEDINA,OH,442560000,2162818200,Broker
AN4,DRAWBACK CENTRAL INC,PO BOX 5425  STATION 1,2321 BURNETT BLVD,WILMINGTON,NC,284010000,9197638214,Broker
AN5,NEW CENTURY INTERNATIONAL INC,2201 LIVELY BOULEVARD,,ELK GROVE VILLA,IL,600070000,7083649790,Broker
AN6,RUSSELL BRUCE THORNBERG CHB,C/O S. D. INTERNATIONAL SEAFOOD INC,2302 NEWTON AVENUE,SAN DIEGO,CA,921130000,6194287347,Broker
AN7,DONALD J HOFFMAN,3 KENNETH AVENUE,,NORTH BELLMORE,NY,117100000,7187237780,Broker
AN9,JOSEPH B HOHENSTEIN CHB,124 N SHEFTALL CIRCLE,,SAVANNAH,GA,314100000,9128976184,Broker
APA,ILLINOIS TOOL WORKS INC,3600 WEST LAKE AVENUE,,GLENVIEW,IL,60025,2035741800,Importer
APB,SAVING SHIPPING & FRWRDNG USA INC,2250 LANDMEIER ROAD  SUITE E,,ELK GROVE VLLG,IL,60007,8473571071,Broker
APC,CHR INTERNATIONAL INC,375 GRANT AVENUE,,CRESSKILL,NJ,07626,2018718938,Importer
APD,WORLDPUB ENTERPRISE INC,301 NORTH OAK STREET,,INGLEWOOD,CA,90302,6265890573,Broker
APE,TROY G AVERA JR,6113 NW 72 AVENUE,,MIAMI,FL,33283,3055965584,Broker
APF,RICHARD GARCIA JR,1064 W TARGET RANGE ROAD,,NOGALES,AZ,85621,5202875985,Broker
APG,MULTITECH INDUSTRIES INC,1062 N GARFIELD STREET,,LOMBARD,IL,60148,6309538220,Importer
APH,CONTENDER US INC,54 FRONT STREET,,FALL RIVER,MA,02721,5086747700,Importer
APJ,CUSTOMS BROKERS OUTSOURCING CORP,2011 NW 70 AVENUE,,MIAMI,FL,33122,3058711886,Broker
APK,MAYLA BERNSTEIN,1467 49 STREET,,BROOKLYN,NY,11219,7188712270,Importer
APL,AUDIO TECHNICA US INC,1221 COMMERCE DRIVE,,STOW,OH,44224,3306862600,Importer
APM,MICHAEL C COX,12100 AVIATION BLVD,,HAWTHORNE,CA,90250,3105365115,Broker
APN,N F STROTH & ASSOCIATES LLC,1 HALLIDIE PLAZA  SUITE 750,,SAN FRANCISCO,CA,94102,4159820920,Broker
APP,SAMUEL L SANCHEZ,3501 B ALAMEDA,,EL PASO,TX,79905,9158387775,Broker
APQ,ROBERT G MATA,6414 MCPHERSON,SUITE 4,LAREDO,TX,78041,9567129111,Broker
APR,GEORGINA DE LA MIYAR,312 WESTMONT,,LAREDO,TX,78041,9567271413,Broker
APS,JOHN L G SHARKO,2229 NW 79 AVENUE,,MIAMI,FL,33122,3056391700,Broker
APT,CHAN MARIE DEMAUPASSANTE,3050 BISCAYNE BLVD,SUITE 508,MIAMI,FL,33137,3054775548,Broker
APU,MARIA KELLER,20608 OXNARD STREET,,WOODLAND HILLS,CA,91367,8186673484,Importer
APV,WILLIAM J FLORES,205 PEARL STREET  # 3,,SOMERVILLE,MA,02145,6177761972,Importer
APW,MOAB ENTERPRISES LLC,63 CARRS TAVERN ROAD,,CLARKSBURG,NJ,08510,8888445397,Importer
APX,SHERWIN ALUMINA LP,HIGHWAY 361,,GREGORY,TX,78359,3617772229,Importer
APY,GARAL BROKERAGE INC,1109 UNIROYAL DRIVE,UNITEC INDUSTRIAL PARK,LAREDO,TX,78045,9567229924,Broker
APZ,LYDIA MOYA,BROOKLYN NAVY YARD,BLDG 292,BROOKLYN,NY,11205,7185966343,Broker
AP0,ROBERT A WALLACE,133 CHARLOTTE TERRACE,,ROSELLE PARK,NJ,072040000,9082458208,Broker
AP1,BETH CRAIG AND ASSOCIATES,739 SULLIVAN ROAD,#120,COLLEGE PARK,GA,303490000,4049254781,Broker
AP2,LOUIS JEAN NOENS,147-06 176TH STREET,,JAMAICA,NY,114340000,7182446951,Broker
AP3,POSEIDON FORWARDING COMPANY,2550 SANDY PLAINS RD,SUITE 320-156,MARIETTA,GA,300660000,4049713125,Broker
AP4,EARTH CUSTOMS INC,1025 W ARBOR VITAE,,INGLEWOOD,CA,903010000,2136722333,Broker
AP5,HIGHGRACE INTERNATIONAL CORP,133-20 LEFFERTS BLVD,,SOUTH OZONE PAR,NY,114200000,7187381450,Broker
AP6,DAVID L LAMB,102 NORTH 11TH AVENUE,,BROKEN ARROW,OK,740120000,9182588137,Broker
AP7,RICHARD RODRIGUEZ,319 68TH STREET,APT 3F,BROOKLYN,NY,112090000,2129675980,Broker
AP8,FLORENCIO PENA,119 INDIANA,,LAREDO,TX,780410000,5127245337,Broker
